city,latitude,longitude,year,month,temp_mean_c,temp_min_c,temp_max_c,temp_range_c,precip_total_mm,precip_days,precip_max_day,humidity_mean,wind_mean_ms,solar_mean_mj
machakos,-1.52,37.26,2020,9,20.93,18.33,22.65,4.32,36.83,27,6.15,64.05,2.14,19.41
machakos,-1.52,37.26,2020,10,22.12,20.29,23.35,3.06,79.3,25,25.81,62.08,1.99,21.69
machakos,-1.52,37.26,2020,11,21.32,20.58,22.38,1.8,135.54,30,15.52,76.86,1.72,20.38
machakos,-1.52,37.26,2020,12,21.15,19.03,22.34,3.31,61.94,22,14.19,72.77,1.44,22.52
machakos,-1.52,37.26,2021,1,21.5,18.49,22.64,4.15,21.5,19,3.76,66.1,1.52,22.88
machakos,-1.52,37.26,2021,2,22.31,20.42,24.01,3.59,44.89,12,17.24,62.42,1.36,22.24
machakos,-1.52,37.26,2021,3,23.0,21.81,24.19,2.38,32.6,20,8.11,60.6,1.78,24.66
machakos,-1.52,37.26,2021,4,22.23,21.1,23.03,1.93,86.55,30,18.58,71.41,1.55,20.82
machakos,-1.52,37.26,2021,5,20.23,17.86,23.25,5.39,85.56,31,16.05,75.61,1.21,17.83
machakos,-1.52,37.26,2021,6,19.31,17.87,20.82,2.95,7.74,17,1.42,72.23,1.47,14.89
machakos,-1.52,37.26,2021,7,18.79,17.42,19.99,2.57,21.5,28,2.81,68.72,1.68,13.68
machakos,-1.52,37.26,2021,8,19.9,17.84,22.72,4.88,15.38,25,2.31,63.79,1.93,18.09
machakos,-1.52,37.26,2021,9,21.2,19.84,23.06,3.22,7.66,24,0.69,61.54,2.48,18.83
machakos,-1.52,37.26,2021,10,22.36,20.96,23.22,2.26,28.55,25,9.0,60.21,2.03,21.97
machakos,-1.52,37.26,2021,11,22.46,20.82,23.52,2.7,54.04,27,9.46,66.41,1.71,21.83
machakos,-1.52,37.26,2021,12,20.82,19.84,21.87,2.03,137.46,30,25.61,78.54,1.77,18.93
machakos,-1.52,37.26,2022,1,21.42,19.56,23.29,3.73,27.86,17,12.1,67.09,1.41,24.07
machakos,-1.52,37.26,2022,2,22.77,20.3,24.08,3.78,30.85,19,8.36,62.52,1.37,23.51
machakos,-1.52,37.26,2022,3,23.75,22.01,25.11,3.1,28.78,20,11.86,56.36,1.71,25.51
machakos,-1.52,37.26,2022,4,22.58,20.91,23.6,2.69,69.3,24,18.1,66.87,1.6,20.51
machakos,-1.52,37.26,2022,5,21.4,19.52,22.73,3.21,26.49,28,3.45,69.26,1.51,19.33
machakos,-1.52,37.26,2022,6,19.95,18.47,21.38,2.91,11.63,25,1.12,65.81,1.6,15.68
machakos,-1.52,37.26,2022,7,18.9,17.54,19.93,2.39,30.3,29,5.31,68.76,1.88,14.27
machakos,-1.52,37.26,2022,8,19.24,17.57,21.74,4.17,22.04,27,2.82,66.44,2.07,14.78
machakos,-1.52,37.26,2022,9,19.94,18.27,21.02,2.75,47.09,24,9.56,67.73,2.22,18.82
machakos,-1.52,37.26,2022,10,21.59,20.29,23.38,3.09,18.52,18,11.71,59.14,2.09,23.33
machakos,-1.52,37.26,2022,11,21.31,19.64,22.34,2.7,97.12,30,22.28,72.74,1.77,18.19
machakos,-1.52,37.26,2022,12,21.56,20.76,22.51,1.75,42.49,28,5.99,70.59,1.56,20.47
machakos,-1.52,37.26,2023,1,21.53,19.84,22.82,2.98,27.58,17,5.97,62.92,1.63,23.98
machakos,-1.52,37.26,2023,2,23.55,22.58,24.36,1.78,6.2,6,3.9,52.06,1.68,25.78
machakos,-1.52,37.26,2023,3,23.13,20.64,24.78,4.14,46.66,24,10.43,61.25,1.65,22.81
machakos,-1.52,37.26,2023,4,20.98,19.18,23.06,3.88,198.6,30,32.92,79.95,1.51,19.17
machakos,-1.52,37.26,2023,5,20.61,19.39,21.91,2.52,39.07,30,8.78,76.72,1.44,19.22
machakos,-1.52,37.26,2023,6,19.77,17.86,21.24,3.38,38.87,27,9.59,74.78,1.4,15.71
machakos,-1.52,37.26,2023,7,19.57,17.95,21.41,3.46,14.53,30,1.05,70.77,1.78,14.97
machakos,-1.52,37.26,2023,8,20.24,18.66,21.67,3.01,19.74,30,2.09,67.66,2.25,17.87
machakos,-1.52,37.26,2023,9,22.2,20.71,23.25,2.54,14.19,29,1.29,62.73,2.37,20.3
machakos,-1.52,37.26,2023,10,22.46,20.83,23.78,2.95,82.09,29,15.39,65.21,2.12,22.25
machakos,-1.52,37.26,2023,11,20.56,19.24,21.97,2.73,246.12,30,29.58,83.57,1.6,18.46
machakos,-1.52,37.26,2023,12,21.0,19.61,22.05,2.44,43.77,26,7.13,80.98,1.48,21.41
machakos,-1.52,37.26,2024,1,21.28,19.75,22.42,2.67,64.98,28,13.7,76.3,1.17,20.86
machakos,-1.52,37.26,2024,2,23.05,21.57,25.09,3.52,26.45,21,7.69,69.18,1.49,23.69
machakos,-1.52,37.26,2024,3,23.42,22.1,25.09,2.99,72.3,30,13.32,70.57,1.72,23.33
machakos,-1.52,37.26,2024,4,21.29,19.69,22.71,3.02,186.23,30,46.09,81.18,1.11,19.87
machakos,-1.52,37.26,2024,5,20.93,19.55,21.94,2.39,64.18,27,11.32,78.86,1.0,19.02
machakos,-1.52,37.26,2024,6,20.11,18.64,21.71,3.07,16.74,21,3.31,69.36,1.2,17.81
machakos,-1.52,37.26,2024,7,20.01,19.02,21.11,2.09,27.34,28,3.37,69.86,1.31,14.87
machakos,-1.52,37.26,2024,8,20.82,19.65,22.02,2.37,14.31,29,2.19,64.04,2.06,15.4
machakos,-1.52,37.26,2024,9,21.98,20.46,23.35,2.89,10.38,27,0.84,59.58,2.33,21.46
machakos,-1.52,37.26,2024,10,23.04,21.68,24.51,2.83,11.01,18,1.86,58.65,2.03,22.48
machakos,-1.52,37.26,2024,11,22.34,21.03,24.25,3.22,167.22,29,24.89,73.79,1.64,19.95
machakos,-1.52,37.26,2024,12,21.71,20.81,22.98,2.17,53.84,23,14.28,73.62,1.45,21.72
mombasa,-4.04,39.67,2010,1,28.03,26.15,29.23,3.08,21.69,12,3.52,69.12,3.23,21.23
mombasa,-4.04,39.67,2010,2,28.71,27.44,29.75,2.31,17.57,17,3.74,66.73,2.82,22.47
mombasa,-4.04,39.67,2010,3,28.28,27.01,29.55,2.54,63.02,31,7.39,73.57,2.51,22.31
mombasa,-4.04,39.67,2010,4,27.11,25.94,28.21,2.27,187.85,30,32.16,81.1,2.76,19.88
mombasa,-4.04,39.67,2010,5,25.53,24.96,26.25,1.29,284.14,30,34.48,85.74,3.33,16.45
mombasa,-4.04,39.67,2010,6,24.5,22.84,25.18,2.34,75.69,29,14.28,80.56,4.08,16.55
mombasa,-4.04,39.67,2010,7,23.74,23.18,24.6,1.42,51.15,17,21.57,75.48,4.22,18.23
mombasa,-4.04,39.67,2010,8,24.24,23.25,24.85,1.6,11.02,18,1.68,71.53,4.4,18.34
mombasa,-4.04,39.67,2010,9,24.83,24.27,25.6,1.33,22.21,26,5.29,70.3,4.22,20.67
mombasa,-4.04,39.67,2010,10,26.37,25.12,27.48,2.36,12.21,24,1.55,69.36,3.27,22.98
mombasa,-4.04,39.67,2010,11,26.93,26.27,27.74,1.47,81.86,30,9.86,74.25,2.34,23.04
mombasa,-4.04,39.67,2010,12,27.71,25.62,28.68,3.06,40.37,20,11.1,69.95,2.64,22.71
mombasa,-4.04,39.67,2011,1,28.28,26.83,29.33,2.5,18.54,12,7.87,65.45,3.16,23.91
mombasa,-4.04,39.67,2011,2,28.05,25.75,29.41,3.66,44.35,10,16.41,67.55,2.63,23.15
mombasa,-4.04,39.67,2011,3,28.25,26.71,29.12,2.41,41.71,26,8.75,68.11,2.3,23.38
mombasa,-4.04,39.67,2011,4,26.79,25.22,27.97,2.75,70.4,30,5.21,78.4,2.59,20.59
mombasa,-4.04,39.67,2011,5,25.78,25.04,27.11,2.07,149.25,31,21.05,79.66,3.54,17.69
mombasa,-4.04,39.67,2011,6,25.31,24.86,25.78,0.92,41.67,20,8.45,72.65,4.04,17.43
mombasa,-4.04,39.67,2011,7,24.66,23.47,25.64,2.17,27.3,26,4.65,70.49,4.61,17.8
mombasa,-4.04,39.67,2011,8,24.89,23.82,25.95,2.13,18.99,18,6.42,69.05,4.54,18.94
mombasa,-4.04,39.67,2011,9,25.5,24.77,26.2,1.43,54.79,24,7.74,71.18,4.16,20.31
mombasa,-4.04,39.67,2011,10,25.62,24.41,27.03,2.62,180.06,30,24.65,78.42,2.92,20.51
mombasa,-4.04,39.67,2011,11,25.87,24.67,26.92,2.25,178.08,29,13.29,82.31,1.84,22.26
mombasa,-4.04,39.67,2011,12,27.16,26.02,28.55,2.53,59.24,29,5.0,76.44,2.59,22.21
mombasa,-4.04,39.67,2012,1,28.04,27.23,28.75,1.52,2.95,10,0.46,67.09,3.59,22.58
mombasa,-4.04,39.67,2012,2,28.31,27.2,29.12,1.92,6.42,9,2.38,65.24,3.06,23.0
mombasa,-4.04,39.67,2012,3,28.42,26.43,29.39,2.96,15.13,14,2.39,66.32,2.31,23.27
mombasa,-4.04,39.67,2012,4,26.88,24.28,29.46,5.18,124.94,30,17.98,75.37,3.15,18.93
mombasa,-4.04,39.67,2012,5,25.27,24.0,26.41,2.41,126.13,29,16.8,82.61,3.84,17.5
mombasa,-4.04,39.67,2012,6,24.68,23.52,25.98,2.46,50.15,24,9.69,75.17,4.07,17.49
mombasa,-4.04,39.67,2012,7,24.37,23.36,24.96,1.6,12.54,17,3.08,69.89,4.43,18.23
mombasa,-4.04,39.67,2012,8,24.61,23.48,25.53,2.05,48.8,28,15.08,72.16,3.94,19.81
mombasa,-4.04,39.67,2012,9,25.62,24.62,26.31,1.69,14.83,19,2.76,67.79,4.08,22.17
mombasa,-4.04,39.67,2012,10,26.34,24.55,27.64,3.09,59.19,18,17.03,71.0,3.26,22.48
mombasa,-4.04,39.67,2012,11,26.28,25.08,27.8,2.72,195.43,28,29.87,79.61,2.0,22.81
mombasa,-4.04,39.67,2012,12,27.38,25.31,28.72,3.41,83.43,31,7.95,74.98,2.06,23.28
mombasa,-4.04,39.67,2013,1,28.27,27.02,29.09,2.07,21.91,20,3.86,69.36,2.89,22.7
mombasa,-4.04,39.67,2013,2,28.57,27.61,29.21,1.6,1.0,2,0.32,64.61,3.07,22.96
mombasa,-4.04,39.67,2013,3,27.69,26.31,29.58,3.27,118.91,29,19.15,76.03,2.27,21.96
mombasa,-4.04,39.67,2013,4,26.04,24.66,27.28,2.62,137.54,30,17.56,85.01,2.94,18.48
mombasa,-4.04,39.67,2013,5,24.63,23.75,25.46,1.71,260.02,30,47.52,85.13,3.49,16.89
mombasa,-4.04,39.67,2013,6,23.92,23.23,24.74,1.51,28.84,22,5.24,77.71,3.92,16.55
mombasa,-4.04,39.67,2013,7,23.69,23.28,24.36,1.08,35.86,15,12.32,74.75,4.14,18.1
mombasa,-4.04,39.67,2013,8,24.06,22.95,25.05,2.1,27.01,27,6.51,73.62,3.97,18.19
mombasa,-4.04,39.67,2013,9,24.81,23.93,26.43,2.5,79.4,25,29.3,74.49,3.52,21.31
mombasa,-4.04,39.67,2013,10,25.92,24.95,27.22,2.27,56.23,17,10.66,72.82,3.26,23.11
mombasa,-4.04,39.67,2013,11,26.97,24.69,28.38,3.69,81.56,23,9.65,74.23,2.26,21.98
mombasa,-4.04,39.67,2013,12,26.97,25.95,28.06,2.11,97.73,26,11.44,76.11,2.43,22.23
mombasa,-4.04,39.67,2014,1,28.21,27.13,28.73,1.6,1.87,6,0.28,65.33,3.55,22.39
mombasa,-4.04,39.67,2014,2,27.54,25.31,29.07,3.76,37.11,19,11.49,70.79,2.52,20.98
mombasa,-4.04,39.67,2014,3,27.6,26.36,29.11,2.75,87.86,30,12.73,74.57,2.06,21.26
mombasa,-4.04,39.67,2014,4,27.27,26.34,28.25,1.91,80.1,30,7.64,76.28,2.43,21.27
mombasa,-4.04,39.67,2014,5,24.99,23.69,27.01,3.32,295.71,28,25.93,85.44,3.67,16.12
mombasa,-4.04,39.67,2014,6,24.23,22.56,25.35,2.79,149.49,25,34.99,81.16,3.79,16.34
mombasa,-4.04,39.67,2014,7,23.73,22.52,24.74,2.22,36.1,26,5.36,77.9,3.83,17.31
mombasa,-4.04,39.67,2014,8,24.44,23.63,25.61,1.98,33.28,26,5.03,74.8,3.61,19.03
mombasa,-4.04,39.67,2014,9,24.66,23.85,26.09,2.24,53.22,20,24.82,73.87,3.82,20.44
mombasa,-4.04,39.67,2014,10,25.8,24.6,26.7,2.1,121.4,25,29.54,76.5,3.06,22.12
mombasa,-4.04,39.67,2014,11,26.55,25.24,28.53,3.29,131.69,25,12.06,77.53,1.97,22.46
mombasa,-4.04,39.67,2014,12,27.19,25.54,28.61,3.07,96.47,28,26.33,76.18,2.54,22.38
mombasa,-4.04,39.67,2015,1,27.5,26.67,28.56,1.89,27.31,9,8.63,68.69,3.4,21.67
mombasa,-4.04,39.67,2015,2,28.67,27.92,30.0,2.08,5.32,8,0.97,65.08,3.08,23.37
mombasa,-4.04,39.67,2015,3,28.08,26.05,29.42,3.37,84.92,19,26.12,69.98,2.67,21.99
mombasa,-4.04,39.67,2015,4,26.99,25.48,28.11,2.63,106.27,30,18.85,78.18,2.77,20.78
mombasa,-4.04,39.67,2015,5,25.01,24.27,26.11,1.84,322.45,31,51.37,86.64,3.63,15.76
mombasa,-4.04,39.67,2015,6,24.02,23.28,24.68,1.4,57.02,18,26.78,80.67,3.64,17.96
mombasa,-4.04,39.67,2015,7,23.9,23.3,24.65,1.35,74.72,30,11.12,79.0,3.72,16.54
mombasa,-4.04,39.67,2015,8,24.32,23.43,25.04,1.61,27.77,25,3.79,74.31,3.9,18.88
mombasa,-4.04,39.67,2015,9,25.45,24.72,26.52,1.8,10.09,22,1.59,70.24,3.95,21.67
mombasa,-4.04,39.67,2015,10,26.56,25.77,28.45,2.68,97.11,30,14.67,74.43,3.17,22.34
mombasa,-4.04,39.67,2015,11,26.15,24.44,27.84,3.4,184.21,30,31.56,82.84,2.25,21.73
mombasa,-4.04,39.67,2015,12,27.84,26.44,29.21,2.77,48.78,23,11.46,74.52,2.44,23.55
mombasa,-4.04,39.67,2016,1,28.61,27.4,29.3,1.9,16.86,17,5.02,68.74,3.13,20.71
mombasa,-4.04,39.67,2016,2,28.83,26.77,29.63,2.86,7.93,13,3.84,65.93,3.13,21.84
mombasa,-4.04,39.67,2016,3,29.67,27.75,30.49,2.74,14.87,18,2.96,66.87,2.58,24.02
mombasa,-4.04,39.67,2016,4,27.27,25.35,29.54,4.19,193.76,30,20.68,80.5,2.74,17.63
mombasa,-4.04,39.67,2016,5,24.99,23.14,26.66,3.52,162.67,21,87.95,77.69,4.01,19.51
mombasa,-4.04,39.67,2016,6,24.7,23.37,26.06,2.69,47.24,24,6.74,73.99,4.37,17.55
mombasa,-4.04,39.67,2016,7,24.22,23.19,25.0,1.81,5.34,12,1.5,70.16,4.33,18.26
mombasa,-4.04,39.67,2016,8,24.37,23.83,24.9,1.07,29.87,24,3.3,71.45,4.04,19.07
mombasa,-4.04,39.67,2016,9,24.84,23.75,25.74,1.99,15.85,24,3.15,68.07,4.03,20.05
mombasa,-4.04,39.67,2016,10,26.43,25.57,28.25,2.68,5.6,15,0.91,66.35,3.35,23.55
mombasa,-4.04,39.67,2016,11,27.37,26.39,27.86,1.47,62.8,29,18.45,70.46,2.71,21.88
mombasa,-4.04,39.67,2016,12,27.74,25.72,29.01,3.29,40.05,27,9.88,70.38,2.49,22.85
mombasa,-4.04,39.67,2017,1,28.77,28.06,29.42,1.36,6.46,6,3.71,63.14,3.4,23.93
mombasa,-4.04,39.67,2017,2,28.34,27.45,28.91,1.46,18.93,16,3.47,67.01,3.04,22.41
mombasa,-4.04,39.67,2017,3,29.22,27.98,30.39,2.41,17.56,16,4.41,66.47,2.46,22.95
mombasa,-4.04,39.67,2017,4,27.19,25.17,29.26,4.09,150.74,30,20.82,77.25,3.03,20.03
mombasa,-4.04,39.67,2017,5,25.12,24.43,25.89,1.46,358.23,31,55.41,87.0,3.48,14.54
mombasa,-4.04,39.67,2017,6,24.54,24.03,25.3,1.27,78.34,29,13.54,81.26,3.83,17.7
mombasa,-4.04,39.67,2017,7,24.44,23.34,25.41,2.07,19.42,12,8.29,72.9,4.18,18.31
mombasa,-4.04,39.67,2017,8,24.48,23.38,25.25,1.87,48.32,20,8.85,74.8,3.92,20.0
mombasa,-4.04,39.67,2017,9,25.29,24.45,25.79,1.34,33.93,17,11.76,71.08,3.88,21.82
mombasa,-4.04,39.67,2017,10,26.6,25.13,27.73,2.6,48.89,25,14.34,70.62,3.23,22.1
mombasa,-4.04,39.67,2017,11,26.59,25.38,28.2,2.82,135.14,29,29.3,78.31,2.24,21.56
mombasa,-4.04,39.67,2017,12,27.45,26.06,28.49,2.43,62.68,13,12.25,71.93,2.8,22.07
mombasa,-4.04,39.67,2018,1,27.97,26.89,29.05,2.16,3.4,10,0.88,64.4,2.98,20.66
mombasa,-4.04,39.67,2018,2,28.55,27.42,29.5,2.08,5.91,10,2.65,64.05,2.95,24.22
mombasa,-4.04,39.67,2018,3,27.24,25.34,28.92,3.58,105.38,30,14.85,76.4,1.92,19.84
mombasa,-4.04,39.67,2018,4,25.91,23.06,28.59,5.53,237.63,30,33.18,83.3,2.79,17.79
mombasa,-4.04,39.67,2018,5,24.78,24.03,25.75,1.72,437.29,31,67.3,87.45,3.42,15.65
mombasa,-4.04,39.67,2018,6,23.38,21.89,24.82,2.93,103.49,26,31.66,83.62,3.77,16.78
mombasa,-4.04,39.67,2018,7,23.04,22.18,23.87,1.69,46.14,27,12.67,81.5,4.01,16.8
mombasa,-4.04,39.67,2018,8,23.48,22.79,24.28,1.49,13.94,18,2.49,76.93,3.69,18.93
mombasa,-4.04,39.67,2018,9,24.78,23.93,25.5,1.57,76.93,24,28.94,76.27,3.63,21.15
mombasa,-4.04,39.67,2018,10,24.85,23.81,26.2,2.39,226.24,29,71.36,80.38,3.0,21.9
mombasa,-4.04,39.67,2018,11,26.53,25.07,27.85,2.78,28.72,22,4.89,77.02,2.26,23.0
mombasa,-4.04,39.67,2018,12,27.37,25.77,28.61,2.84,56.2,27,8.42,75.84,2.19,22.49
mombasa,-4.04,39.67,2019,1,28.06,26.56,28.92,2.36,26.0,17,18.18,69.73,2.97,22.01
mombasa,-4.04,39.67,2019,2,28.69,27.7,29.66,1.96,20.41,10,11.69,67.2,2.96,23.09
mombasa,-4.04,39.67,2019,3,29.27,28.5,30.07,1.57,7.27,7,2.17,64.82,2.52,24.18
mombasa,-4.04,39.67,2019,4,28.27,26.76,29.49,2.73,52.26,22,11.13,73.97,2.49,21.45
mombasa,-4.04,39.67,2019,5,25.56,24.31,28.08,3.77,523.97,31,71.69,85.64,3.5,14.74
mombasa,-4.04,39.67,2019,6,23.92,22.65,24.97,2.32,51.87,18,17.0,82.34,3.82,17.29
mombasa,-4.04,39.67,2019,7,23.77,22.3,24.79,2.49,43.93,25,14.05,79.85,3.84,17.84
mombasa,-4.04,39.67,2019,8,24.43,23.6,25.43,1.83,25.56,29,5.11,76.68,3.81,19.15
mombasa,-4.04,39.67,2019,9,25.19,24.54,26.2,1.66,56.15,24,11.37,75.44,3.77,21.11
mombasa,-4.04,39.67,2019,10,25.21,24.48,26.14,1.66,370.17,31,90.49,85.31,2.55,20.05
mombasa,-4.04,39.67,2019,11,25.71,24.92,26.19,1.27,178.09,30,22.65,85.06,2.12,21.76
mombasa,-4.04,39.67,2019,12,26.22,25.37,27.53,2.16,124.73,31,19.24,85.28,2.01,21.25
mombasa,-4.04,39.67,2020,1,26.37,25.46,27.03,1.57,93.87,25,12.96,84.65,2.13,21.63
mombasa,-4.04,39.67,2020,2,27.5,25.51,29.01,3.5,35.79,20,20.25,78.43,2.14,23.08
mombasa,-4.04,39.67,2020,3,27.46,25.2,28.97,3.77,85.98,31,18.85,80.08,1.78,20.56
mombasa,-4.04,39.67,2020,4,26.19,24.94,27.54,2.6,170.34,30,18.07,85.33,2.53,15.53
mombasa,-4.04,39.67,2020,5,24.67,23.39,25.97,2.58,217.8,30,28.31,86.66,3.73,16.01
mombasa,-4.04,39.67,2020,6,23.68,22.07,24.26,2.19,132.91,27,33.96,84.65,4.21,16.49
mombasa,-4.04,39.67,2020,7,23.09,20.78,24.09,3.31,62.88,30,17.35,80.48,4.47,17.56
mombasa,-4.04,39.67,2020,8,23.94,22.5,24.82,2.32,24.15,22,3.14,77.06,3.81,18.55
mombasa,-4.04,39.67,2020,9,25.06,24.16,25.9,1.74,42.28,23,9.01,74.25,3.73,20.4
mombasa,-4.04,39.67,2020,10,26.73,25.71,27.71,2.0,36.14,31,7.4,70.99,3.26,23.08
mombasa,-4.04,39.67,2020,11,26.73,25.03,27.71,2.68,121.17,27,18.26,76.93,2.31,21.58
mombasa,-4.04,39.67,2020,12,27.54,25.9,28.79,2.89,70.9,26,24.06,74.39,2.52,22.96
mombasa,-4.04,39.67,2021,1,28.26,27.29,28.88,1.59,9.01,16,1.68,67.14,3.2,21.3
mombasa,-4.04,39.67,2021,2,28.41,27.22,29.42,2.2,15.01,13,9.01,64.46,2.9,21.28
mombasa,-4.04,39.67,2021,3,27.87,26.22,29.4,3.18,115.34,12,44.17,69.98,2.48,23.24
mombasa,-4.04,39.67,2021,4,26.32,24.84,27.22,2.38,92.16,30,14.51,81.75,3.24,20.4
mombasa,-4.04,39.67,2021,5,25.27,23.28,26.94,3.66,161.08,28,50.6,77.27,4.0,18.23
mombasa,-4.04,39.67,2021,6,23.68,22.54,24.7,2.16,95.08,27,25.55,79.59,3.79,16.1
mombasa,-4.04,39.67,2021,7,23.76,22.14,24.54,2.4,27.05,28,2.97,74.25,4.49,17.01
mombasa,-4.04,39.67,2021,8,24.58,23.79,25.41,1.62,16.31,22,2.7,71.68,4.03,18.64
mombasa,-4.04,39.67,2021,9,25.5,24.82,26.53,1.71,19.14,27,1.77,70.23,4.23,20.65
mombasa,-4.04,39.67,2021,10,26.76,25.73,28.1,2.37,10.9,16,2.2,67.72,3.5,22.89
mombasa,-4.04,39.67,2021,11,28.18,27.16,29.4,2.24,19.74,14,8.19,66.18,2.66,24.06
mombasa,-4.04,39.67,2021,12,26.68,25.66,27.65,1.99,172.91,31,19.36,78.45,2.07,21.6
mombasa,-4.04,39.67,2022,1,28.02,26.85,29.53,2.68,8.03,14,2.86,69.01,3.05,21.81
mombasa,-4.04,39.67,2022,2,28.69,27.81,29.64,1.83,8.41,16,1.4,65.74,2.57,21.73
mombasa,-4.04,39.67,2022,3,28.94,27.7,29.73,2.03,25.88,11,8.83,65.2,2.99,24.04
mombasa,-4.04,39.67,2022,4,27.58,25.24,29.09,3.85,82.81,26,18.68,73.84,2.74,19.86
mombasa,-4.04,39.67,2022,5,25.64,24.49,26.84,2.35,169.31,30,33.52,79.95,3.78,18.22
mombasa,-4.04,39.67,2022,6,24.44,22.82,25.41,2.59,100.81,30,18.25,76.51,4.29,16.58
mombasa,-4.04,39.67,2022,7,23.06,21.3,23.74,2.44,96.81,30,15.45,77.69,4.03,16.02
mombasa,-4.04,39.67,2022,8,23.73,22.73,24.32,1.59,30.15,27,4.27,73.05,3.98,19.61
mombasa,-4.04,39.67,2022,9,23.75,22.63,24.83,2.2,331.91,23,116.77,79.44,3.58,21.27
mombasa,-4.04,39.67,2022,10,24.74,23.36,26.29,2.93,29.93,24,6.49,75.12,3.14,22.43
mombasa,-4.04,39.67,2022,11,26.0,24.67,26.63,1.96,105.68,30,17.64,78.86,2.07,22.01
mombasa,-4.04,39.67,2022,12,27.4,26.61,28.44,1.83,32.32,31,2.53,73.17,2.34,23.08
mombasa,-4.04,39.67,2023,1,27.55,26.61,28.77,2.16,18.34,20,3.47,70.39,2.79,22.89
mombasa,-4.04,39.67,2023,2,28.44,27.73,29.15,1.42,1.41,3,0.41,64.45,3.03,23.61
mombasa,-4.04,39.67,2023,3,27.87,25.94,28.95,3.01,42.02,25,7.04,70.66,2.78,21.46
mombasa,-4.04,39.67,2023,4,26.69,24.03,28.36,4.33,351.07,29,63.57,80.83,2.44,17.49
mombasa,-4.04,39.67,2023,5,25.09,24.3,25.74,1.44,473.54,31,160.52,86.74,3.11,17.73
mombasa,-4.04,39.67,2023,6,23.85,22.42,25.14,2.72,148.1,25,34.01,85.3,3.34,16.27
mombasa,-4.04,39.67,2023,7,23.28,22.53,24.05,1.52,115.57,30,35.95,84.58,3.84,16.89
mombasa,-4.04,39.67,2023,8,23.71,22.94,24.68,1.74,94.21,27,17.32,84.0,3.65,19.85
mombasa,-4.04,39.67,2023,9,24.65,23.77,25.52,1.75,29.33,29,5.66,81.09,3.34,21.91
mombasa,-4.04,39.67,2023,10,25.92,24.38,27.36,2.98,116.02,30,24.36,81.13,2.47,22.52
mombasa,-4.04,39.67,2023,11,25.85,24.94,26.76,1.82,387.41,30,96.76,86.77,1.81,18.36
mombasa,-4.04,39.67,2023,12,26.47,25.66,27.33,1.67,94.65,30,18.59,86.1,1.98,22.44
mombasa,-4.04,39.67,2024,1,26.86,26.31,27.57,1.26,29.15,25,5.26,83.48,2.21,19.93
mombasa,-4.04,39.67,2024,2,27.89,26.74,29.13,2.39,87.16,11,24.53,78.68,2.18,23.01
mombasa,-4.04,39.67,2024,3,27.81,26.92,28.76,1.84,82.15,31,7.98,80.27,1.85,22.47
mombasa,-4.04,39.67,2024,4,26.03,24.99,27.86,2.87,276.12,29,80.89,87.25,3.13,17.04
mombasa,-4.04,39.67,2024,5,25.31,23.58,26.86,3.28,129.69,15,30.07,83.93,3.99,18.51
mombasa,-4.04,39.67,2024,6,24.27,22.86,26.08,3.22,87.2,22,37.96,79.56,3.97,18.05
mombasa,-4.04,39.67,2024,7,23.93,23.02,24.57,1.55,37.44,21,18.51,78.39,3.65,17.72
mombasa,-4.04,39.67,2024,8,24.83,23.64,25.78,2.14,22.99,24,3.12,73.63,4.04,19.29
mombasa,-4.04,39.67,2024,9,25.68,24.71,26.34,1.63,16.59,22,2.44,71.32,3.79,21.87
mombasa,-4.04,39.67,2024,10,26.9,25.78,28.45,2.67,36.49,23,13.08,71.72,3.24,22.33
mombasa,-4.04,39.67,2024,11,27.57,26.46,28.5,2.04,135.44,30,13.53,76.12,2.09,23.25
mombasa,-4.04,39.67,2024,12,27.39,26.02,28.89,2.87,104.75,30,15.98,77.97,2.22,21.15
nairobi,-1.29,36.82,2010,1,19.62,17.86,20.78,2.92,53.95,22,7.07,69.64,3.22,23.34
nairobi,-1.29,36.82,2010,2,20.89,19.65,22.01,2.36,53.43,27,8.38,67.53,3.32,22.57
nairobi,-1.29,36.82,2010,3,20.86,19.88,21.93,2.05,90.82,31,10.44,72.24,3.3,22.35
nairobi,-1.29,36.82,2010,4,20.72,19.61,22.04,2.43,85.1,30,8.24,74.15,3.08,21.17
nairobi,-1.29,36.82,2010,5,19.59,18.38,20.64,2.26,87.24,28,12.2,74.93,2.39,18.85
nairobi,-1.29,36.82,2010,6,19.1,17.56,19.9,2.34,18.96,22,2.55,69.81,2.06,16.34
nairobi,-1.29,36.82,2010,7,18.92,17.33,19.96,2.63,11.87,15,2.57,61.45,2.33,17.18
nairobi,-1.29,36.82,2010,8,19.18,17.77,20.45,2.68,25.95,22,3.82,61.53,2.6,18.16
nairobi,-1.29,36.82,2010,9,19.97,17.73,21.75,4.02,25.05,26,4.06,59.43,2.88,21.31
nairobi,-1.29,36.82,2010,10,20.87,19.45,22.27,2.82,36.38,26,4.53,60.43,3.3,21.82
nairobi,-1.29,36.82,2010,11,20.19,19.28,20.95,1.67,56.36,29,6.56,72.01,3.74,20.32
nairobi,-1.29,36.82,2010,12,20.29,19.1,21.96,2.86,40.03,22,9.97,64.75,3.45,22.64
